#,id,address,city,street_with_building,apartment_number,rooms,area_m2,price,price_m2,link,img_url,object_important_note,description,date_activated,advertisement_level,floor,total_floors,year_built
494,3662604,"Tallinn, Põhja-Tallinn, Manufaktuuri tn 7/1-38",Tallinn,Manufaktuuri tn 7/1,38,2,48.4,211000,4359,https://www.kv.ee/ru/hoovivaatega-suure-rodu-ja-walkin-garderoobiga-ava-3662604.html,https://kv.img-bcg.eu/image/object/43/9154/125649154.jpg,Kodud on sissekolimiseks valmis!,"Этаж 3/6, квартирная собственность, год постройки 2024, новый, новый трубопровод, ...",2024-07-02 12:39:05.265659,,3,6,2024
495,3662630,"Tallinn, Põhja-Tallinn, Manufaktuuri tn 7/1-71",Tallinn,Manufaktuuri tn 7/1,71,2,45.2,216000,4778,https://www.kv.ee/ru/korge-laega-284-m-louna-paikselise-roduga-avar-2to-3662630.html,https://kv.img-bcg.eu/image/object/43/5598/126005598.jpg,Kodud on sissekolimiseks valmis!,"Этаж 6/6, квартирная собственность, год постройки 2024, новый, новый трубопровод, ...",2024-07-02 13:20:08.234728,,6,6,2024
496,3662770,"Tallinn, Vanalinn, Sulevimägi 8",Tallinn,Sulevimägi 8,,3,64.7,250000,3863,https://www.kv.ee/ru/muua-ruumikas-vaikne-ja-hubane-3toaline-korter-van-3662770.html,https://kv.img-bcg.eu/image/object/43/5401/128525401.jpg,"MÜÜA RUUMIKAS, VAIKNE JA HUBANE 3-TOALINE KORTER!","Этаж 1/4, каменный дом, год постройки 1940, обновлённый, электрическая плита, душ, ...",2025-05-27 19:56:05.225408,,1,4,1940
497,3662928,"Tallinn, Põhja-Tallinn, Manufaktuuri tn 7/2-124",Tallinn,Manufaktuuri tn 7/2,124,2,45.2,234000,5176,https://www.kv.ee/ru/roduga-avar-2toaline-nuud-on-voimalik-lisada-koogi-3662928.html,https://kv.img-bcg.eu/image/object/43/1539/125651539.jpg,Kodud on sissekolimiseks valmis!,"Этаж 4/6, квартирная собственность, год постройки 2024, новый, новый трубопровод, ...",2024-07-03 10:58:59.361512,,4,6,2024
498,3662942,"Tallinn, Põhja-Tallinn, Manufaktuuri tn 7/2-143",Tallinn,Manufaktuuri tn 7/2,143,1,33.7,151900,4507,https://www.kv.ee/ru/nuud-on-voimalik-lisada-koogi-hind-kodulaenu-sisse-3662942.html,https://kv.img-bcg.eu/image/object/43/3828/125693828.jpg,2-TOALISE MUGAVUSTEGA 1-TOALINE,"Этаж 5/6, квартирная собственность, год постройки 2024, новый, новый трубопровод, ...",2024-07-03 11:14:20.874869,,5,6,2024
499,3662943,"Tallinn, Põhja-Tallinn, Manufaktuuri tn 7/2-144",Tallinn,Manufaktuuri tn 7/2,144,2,45.5,204000,4483,https://www.kv.ee/ru/hommiku-paikeselise-roduga-avar-2toaline-nuud-on-v-3662943.html,https://kv.img-bcg.eu/image/object/43/5905/126005905.jpg,Kodud on sissekolimiseks valmis!,"Этаж 5/6, квартирная собственность, год постройки 2024, новый, новый трубопровод, ...",2024-07-03 11:16:33.454261,,5,6,2024
500,3662999,"Tallinn, Kristiine, Koskla 20",Tallinn,Koskla 20,,4,91.8,339000,3692,https://www.kv.ee/ru/tutvumispaev-25-juunil-kl-10001030-eelregistreerim-3662999.html,https://kv.img-bcg.eu/image/object/43/5472/122865472.jpg,MÜÜA VÄGA HEA ASUKOHAGA AVAR 4-TOALINE KORTER KRISTIINES!,"Этаж 3/3, квартирная собственность, каменный дом, год постройки 1960, готов, плита с ...",2024-07-03 12:31:59.57283,2,3,3,1960
501,3663049,"Tallinn, Põhja-Tallinn, Manufaktuuri tn 7/2-111",Tallinn,Manufaktuuri tn 7/2,111,1,34.5,146900,4257,https://www.kv.ee/ru/nuud-on-voimalik-lisada-koogi-hind-kodulaenu-sisse-3663049.html,https://kv.img-bcg.eu/image/object/43/3820/125703820.jpg,2-TOALISE MUGAVUSTEGA 1-TOALINE,"Этаж 3/6, квартирная собственность, год постройки 2024, новый, новый трубопровод, ...",2024-07-03 14:26:37.276044,0,3,6,2024
502,3664064,"Tallinn, Põhja-Tallinn, Liinivahe tn 5-20",Tallinn,Liinivahe tn 5,20,4,86.1,333300,3871,https://www.kv.ee/ru/kopli-liinide-uus-kvartal-ootab-sind-tegemist-on-l-3664064.html,https://kv.img-bcg.eu/image/object/43/1416/122911416.jpg,Viimased merevaatega 4-toalised korterid!,"Этаж 2/4, квартирная собственность, каменный дом, год постройки 2023, новый, ванная, ...",2024-07-04 20:16:45.454642,0,2,4,2023
503,3664732,"Tallinn, Lasnamäe, Laagna, J. Koorti tn 18",Tallinn,J. Koorti tn 18,,7,116.6,173000,1483,https://www.kv.ee/ru/viibin-puhkusel-kuni-23-august-vastan-meilidele-ja-3664732.html,https://kv.img-bcg.eu/image/object/43/7203/122967203.jpg,ДЕЙСТВУЮЩЕЕ КОМ. ПОМЕЩЕНИЕ С ВОЗМОЖНОСТЬЮ ЖИЛЬЯ!,"Этаж 1/16, квартирная собственность, каменный дом, год постройки 1992, в хорошем ...",2024-07-07 23:52:40.714746,0,1,16,1992
504,3664777,"Tallinn, Põhja-Tallinn, Kalaranna Kvartal, Kalaranna tn 8/5-6",Tallinn,Kalaranna tn 8/5,6,2,52,266200,5119,https://www.kv.ee/ru/korgete-lagedage-korter-labi-kahe-korruse-i-korrus-3664777.html,https://kv.img-bcg.eu/image/object/43/1800/128741800.jpg,ПРИМОРСКИЙ ЖИЛОЙ РАЙОН СТОЛИЦЫ С ВЫСОКИМ РЕЙТИНГОМ,"Этаж 1/5, квартирная собственность, год постройки 2025, новый, центральное отопление, ...",2024-07-08 09:26:53.251982,1,1,5,2025
505,3664897,"Tallinn, Mustamäe, Uus-mustamäe, Aiandi 18/1-1",Tallinn,Aiandi 18/1,1,2,51.1,210990,4128,https://www.kv.ee/ru/aiandi-18-neljakordse-ja-kaheksakordse-elamu-kodud-3664897.html,https://kv.img-bcg.eu/image/object/43/8721/122978721.jpg,Новый этап в продаже!,"Этаж 1/4, квартирная собственность, каменный дом, год постройки 2025, новый, лифт, ...",2024-07-22 13:17:09.826399,0,1,4,2025
506,3665091,"Tallinn, Kesklinn, Võistluse tn 43",Tallinn,Võistluse tn 43,,2,35.5,110000,3098,https://www.kv.ee/ru/korter-on-ehitatud-taielikult-projekti-jargi-ning-3665091.html,https://kv.img-bcg.eu/image/object/43/8154/122988154.jpg,ВСЕ В ЦЕНЕ! КЛЮЧИ В ДЕНЬ СДЕЛКИ! НОВАЯ ЦЕНА -10000,"Этаж 1/2, квартирная собственность, деревянный дом, год постройки 1914, обновлённый, ...",2025-03-24 10:41:12.38141,0,1,2,1914
507,3665590,"Tallinn, Haabersti, Merekalju tn 3",Tallinn,Merekalju tn 3,,4,120.6,465000,3855,https://www.kv.ee/ru/pakkumisel-on-just-valminud-4toaline-korter-suure-3665590.html,https://kv.img-bcg.eu/image/object/43/1106/123021106.jpg,Oma muruplatsiga 4-toaline Merirahus!,"Этаж 1/3, квартирная собственность, каменный дом, год постройки 2023, новый, ванная, ...",2024-07-10 10:14:34.693116,0,1,3,2023
508,3665885,"Tallinn, Põhja-Tallinn, Kopli tn 100b",Tallinn,Kopli tn 100b,,1,16,53000,3312,https://www.kv.ee/ru/turvamees-734moobel-hinna-sees-hetkel-uurnik-on-ol-3665885.html,https://kv.img-bcg.eu/image/object/43/5957/128785957.jpg,Korter on vaba,"Этаж 4/5, квартирная собственность, каменный дом, год постройки 1987, в среднем ...",2025-06-12 22:03:50.904527,0,4,5,1987
509,3666824,"Tallinn, Põhja-Tallinn, Hipodroomi, Merimetsa tee 8/1-5",Tallinn,Merimetsa tee 8/1,5,2,48.7,238900,4905,https://www.kv.ee/ru/elu-mida-oled-otsinud-ainulaadne-kvaliteetne-loodu-3666824.html,https://kv.img-bcg.eu/image/object/43/3834/123113834.jpg,Kauaoodatud HIPODROOMI Kvartal lõpuks kerkimas!,"Этаж 2/5, квартирная собственность, каменный дом, год постройки 2026, новый, ...",2024-07-14 22:01:58.610469,0,2,5,2026
510,3666825,"Tallinn, Põhja-Tallinn, Hipodroomi, Merimetsa tee 8/1-11",Tallinn,Merimetsa tee 8/1,11,2,48.8,253900,5202,https://www.kv.ee/ru/elu-mida-oled-otsinud-ainulaadne-kvaliteetne-loodu-3666825.html,https://kv.img-bcg.eu/image/object/43/3373/128373373.jpg,TULE ELA OMA PARIMAT VÕIMALIKKU ELU HIPODROOMIL!,"Этаж 4/5, квартирная собственность, каменный дом, год постройки 2026, новый, ...",2024-07-14 22:04:40.834796,0,4,5,2026
511,3666827,"Tallinn, Põhja-Tallinn, Hipodroomi, Merimetsa tee 8/2-29",Tallinn,Merimetsa tee 8/2,29,4,97.2,479900,4937,https://www.kv.ee/ru/elu-mida-oled-otsinud-ainulaadne-kvaliteetne-loodu-3666827.html,https://kv.img-bcg.eu/image/object/43/3963/123113963.jpg,Kauaoodatud HIPODROOMI Kvartal lõpuks kerkimas!,"Этаж 4/5, квартирная собственность, каменный дом, год постройки 2026, новый, ...",2024-07-14 22:12:33.047668,0,4,5,2026
512,3667319,"Tallinn, Pirita, Masti tn 11",Tallinn,Masti tn 11,,5,150.1,762000,5076,https://www.kv.ee/ru/majawww-mastimaja-eekolmel-tasapinnal-paikneva-ruu-3667319.html,https://kv.img-bcg.eu/image/object/43/8106/125248106.jpg,"ERALDI SISSEPÄÄS, SAUN, AIA OSA, KAMINA VALMIDUS!","Этаж 1/2, квартирная собственность, каменный дом, новый, электрическая плита, душ, ...",2024-07-16 09:44:58.725211,0,1,2,
513,3667548,"Tallinn, Põhja-Tallinn, Suur-Laagri 5",Tallinn,Suur-Laagri 5,,4,117,415000,3547,https://www.kv.ee/ru/saadavale-on-tulnud-kaunis-perekodu-otse-kalamaja-3667548.html,https://kv.img-bcg.eu/image/object/43/3010/126623010.jpg,Kliendipäeval soodushind 399900 eurot.,"Этаж 3/3, квартирная собственность, деревянный дом, год постройки 1946, в среднем ...",2025-04-22 12:31:48.072032,0,3,3,1946
514,3667835,"Tallinn, Kesklinn, Tartu mnt 44-20",Tallinn,Tartu mnt 44,20,4,107.6,1035000,9618,https://www.kv.ee/ru/avalon-plaza-on-lubadus-kvaliteedist-mugavusest-ni-3667835.html,https://kv.img-bcg.eu/image/object/43/4235/127614235.jpg,SINU UUS KODU PEALINNA MELU KESKMES!,"Этаж 8/8, квартирная собственность, год постройки 2025, новый, душ, ванная, отопление ...",2024-07-17 16:25:56.123558,,8,8,2025
515,3667948,"Tallinn, Lasnamäe, Paekaare 24",Tallinn,Paekaare 24,,2,52.9,109000,2060,https://www.kv.ee/ru/muua-2-toaline-mobleeritud-korter-kui-sul-on-vastu-3667948.html,https://kv.img-bcg.eu/image/object/43/2762/128222762.jpg,КВАРТИРА С ХОРОШЕЙ ПЛАНИРОВКОЙ РЯДОМ С ЛААГНА-ТЕЭ,"Этаж 3/5, квартирная собственность, панельный дом, год постройки 1978, нуждается в ...",2024-07-18 00:05:27.755414,0,3,5,1978
516,3668210,"Tallinn, Põhja-Tallinn, Vasara tn 22a",Tallinn,Vasara tn 22a,,2,49,115250,2352,https://www.kv.ee/ru/kiirusta-et-saada-selle-hubase-korteri-onnelikuks-3668210.html,https://kv.img-bcg.eu/image/object/43/3308/123203308.jpg,Квартира с идеальным расположением возле моря,"Этаж 5/5, квартирная собственность, каменный дом, год постройки 1972, в хорошем ...",2025-04-14 18:56:09.53731,,5,5,1972
517,3668326,"Tallinn, Mustamäe, Uus-mustamäe, Aiandi 18/2-2",Tallinn,Aiandi 18/2,2,3,57.9,241990,4179,https://www.kv.ee/ru/aiandi-18-neljakordse-ja-kaheksakordse-elamu-kodud-3668326.html,https://kv.img-bcg.eu/image/object/43/3477/123213477.jpg,Новый этап в продаже!,"Этаж 2/8, квартирная собственность, каменный дом, год постройки 2025, новый, лифт, ...",2024-07-22 13:17:26.556283,0,2,8,2025
518,3668334,"Tallinn, Mustamäe, Uus-mustamäe, Aiandi 18/2-5",Tallinn,Aiandi 18/2,5,3,61.9,249990,4038,https://www.kv.ee/ru/aiandi-18-neljakordse-ja-kaheksakordse-elamu-kodud-3668334.html,https://kv.img-bcg.eu/image/object/43/3836/123213836.jpg,Новый этап в продаже!,"Этаж 2/8, квартирная собственность, каменный дом, год постройки 2025, новый, балкон ...",2024-07-22 13:17:05.222004,,2,8,2025
519,3668336,"Tallinn, Mustamäe, Uus-mustamäe, Aiandi 18/1-2",Tallinn,Aiandi 18/1,2,2,42.5,195990,4611,https://www.kv.ee/ru/aiandi-18-neljakordse-ja-kaheksakordse-elamu-kodud-3668336.html,https://kv.img-bcg.eu/image/object/43/3898/123213898.jpg,Новый этап в продаже!,"Этаж 2/4, квартирная собственность, каменный дом, год постройки 2025, новый, балкон ...",2025-01-15 14:34:49.750906,,2,4,2025
520,3668800,"Tallinn, Kesklinn, Juhkentali tn 14-26",Tallinn,Juhkentali tn 14,26,2,41,248000,6048,https://www.kv.ee/ru/httpskalevimaja-eeaknad-ja-roduuksed-on-3x-klaaspa-3668800.html,https://kv.img-bcg.eu/image/object/43/6425/125816425.jpg,Kalevi Maja- Uus kesklinnas!,"Этаж 5/5, квартирная собственность, каменный дом, год постройки 2025, новый, душ, ...",2024-07-22 06:40:34.111558,,5,5,2025
521,3668961,"Tallinn, Mustamäe, Uus-mustamäe, Aiandi 18/1-3",Tallinn,Aiandi 18/1,3,2,50.4,210990,4186,https://www.kv.ee/ru/aiandi-18-neljakordse-ja-kaheksakordse-elamu-kodud-3668961.html,https://kv.img-bcg.eu/image/object/43/0426/123260426.jpg,Новый этап в продаже!,"Этаж 2/4, квартирная собственность, каменный дом, год постройки 2025, новый, балкон ...",2025-01-15 14:35:45.525304,,2,4,2025
522,3669763,"Tallinn, Kesklinn, Raua 37a",Tallinn,Raua 37a,,2,50.7,179500,3540,https://www.kv.ee/ru/broneeritud-muua-vaga-hea-asukohaga-armas-2toaline-3669763.html,https://kv.img-bcg.eu/image/object/43/4215/123304215.jpg,BRONEERITUD!,"Этаж 2/3, квартирная собственность, деревянный дом, год постройки 1940, плита с ...",2024-07-24 18:30:11.668548,0,2,3,1940
523,3669835,"Tallinn, Põhja-Tallinn, Puhangu tn 24",Tallinn,Puhangu tn 24,,3,57.8,197000,3408,https://www.kv.ee/ru/suureparane-kvaliteetselt-renoveeritud-kodu-perele-3669835.html,https://kv.img-bcg.eu/image/object/43/6493/126136493.jpg,Качественный ремонт! Квартира для семьи на Штроми!,"Этаж 3/5, квартирная собственность, каменный дом, год постройки 1968, обновлённый, ...",2024-07-25 00:04:30.350819,0,3,5,1968
524,3670078,"Tallinn, Põhja-Tallinn, Pelguranna, Puhangu tn 61",Tallinn,Puhangu tn 61,,1,29.8,79900,2681,https://www.kv.ee/ru/muuki-on-tulnud-korter-pelguranna-mereaarses-piirk-3670078.html,https://kv.img-bcg.eu/image/object/43/3367/123323367.jpg,ОТРЕМОНТИРУЙ КВАРТИРУ ДЛЯ СЕБЯ / ДЛЯ ИНВЕСТИЦИИ!,"Этаж 5/5, квартирная собственность, панельный дом, год постройки 1972, нуждается в ...",2024-07-25 19:11:41.737858,0,5,5,1972
525,3670216,"Tallinn, Põhja-Tallinn, Liinivahe tn 5-25",Tallinn,Liinivahe tn 5,25,4,81.5,327200,4014,https://www.kv.ee/ru/kopli-liinide-uus-kvartal-ootab-sind-tegemist-on-l-3670216.html,https://kv.img-bcg.eu/image/object/43/3880/123333880.jpg,Viimased merevaatega 4-toalised korterid!,"Этаж 3/4, квартирная собственность, каменный дом, год постройки 2023, новый, туалет и ...",2024-07-26 12:06:37.673033,0,3,4,2023
526,3670223,"Tallinn, Põhja-Tallinn, Liinivahe tn 5-13",Tallinn,Liinivahe tn 5,13,4,81.5,327200,4014,https://www.kv.ee/ru/kopli-liinide-uus-kvartal-ootab-sind-tegemist-on-l-3670223.html,https://kv.img-bcg.eu/image/object/43/4460/123334460.jpg,Viimased merevaatega 4-toalised korterid!,"Этаж 3/4, квартирная собственность, каменный дом, год постройки 2023, новый, туалет и ...",2024-07-26 12:18:12.232273,0,3,4,2023
527,3670797,"Tallinn, Mustamäe, E. Vilde tee 56",Tallinn,E. Vilde tee 56,,4,95.9,168500,1757,https://www.kv.ee/ru/muua-suureparase-asukoha-ja-hea-planeeringuga-valg-3670797.html,https://kv.img-bcg.eu/image/object/43/0572/123380572.jpg,КВАРТИРА С КЛАДОВКОЙ И ПАРКОВОЧНЫМ МЕСТОМ ВО ДВОРЕ,"Этаж 7/9, квартирная собственность, каменный дом, год постройки 1972, электрическая ...",2024-07-29 12:54:16.117182,,7,9,1972
528,3670960,"Tallinn, Pirita, Lauri tee 33",Tallinn,Lauri tee 33,,2,85,280000,3294,https://www.kv.ee/ru/muua-avar-ja-valguskullane-terrassiga-korter-pirit-3670960.html,https://kv.img-bcg.eu/image/object/43/6845/123386845.jpg,Sinu uus avar kodu Pirital!,"Этаж 1/3, каменный дом, год постройки 2001, готов, электрическая плита, площадь кухни ...",2024-07-29 17:45:06.153986,,1,3,2001
529,3671137,"Tallinn, Mustamäe, Sääse, Mustamäe tee 147",Tallinn,Mustamäe tee 147,,2,43.2,113500,2627,https://www.kv.ee/ru/kortermuua-kahetoaline-korter-suurusega-432-m-kort-3671137.html,https://kv.img-bcg.eu/image/object/43/8561/123398561.jpg,Renoveeritud korter Mustamäe ja Kristiine Piiril!,"Этаж 7/9, квартирная собственность, год постройки 1969, обновлённый, туалет и ванная по ...",2024-07-30 11:02:35.709839,0,7,9,1969
530,3671593,"Tallinn, Kesklinn, Lasnamäe, T1, Peterburi tee 11",Tallinn,Peterburi tee 11,,11,346.7,330000,951,https://www.kv.ee/ruumi-saab-umber-ehitada-ja-projekteerida-oma-soov-3671593.html,https://kv.img-bcg.eu/image/object/43/1006/123421006.jpg,ФАСАД ДОМА ОБНОВЯТ В ЭТОМ ГОДУ!,"Этаж 1/3, частная собственность, каменный дом, год постройки 1950, нуждается в ...",2024-07-31 12:25:54.51019,,1,3,1950
531,3671886,"Tallinn, Lasnamäe, Kivila 13",Tallinn,Kivila 13,,4,80.2,175000,2182,https://www.kv.ee/ru/korter-avar-valguskullane-maitsekas-ja-soe-4toalin-3671886.html,https://kv.img-bcg.eu/image/object/43/2134/123432134.jpg,Просторная 4х комнатная квартира в Кивила парке,"Этаж 4/9, квартирная собственность, панельный дом, год постройки 1986, обновлённый, ...",2025-06-04 11:22:50.438649,,4,9,1986
532,3672048,"Tallinn, Nõmme, Nõmme, Nelgi tn 30-52",Tallinn,Nelgi tn 30,52,3,58,150000,2586,https://www.kv.ee/ru/muua-monusa-asukohaga-korter-nomme-mandide-all-kor-3672048.html,https://kv.img-bcg.eu/image/object/43/2201/123442201.jpg,,"Этаж 3/5, квартирная собственность, панельный дом, в хорошем состоянии, душ, туалет и ...",2024-08-01 11:14:36.013119,,3,5,
533,3672334,"Tallinn, Lasnamäe, Tondiraba, Mustakivi tee 25",Tallinn,Mustakivi tee 25,,2,37.4,130000,3475,https://www.kv.ee/ru/muua-soe-ja-valguskullane-2toaline-korter-vega-res-3672334.html,https://kv.img-bcg.eu/image/object/43/3895/123453895.jpg,"HINNAS PARKIMISKOHT, MÖÖBEL JA SISUSTUS!","Этаж 1/12, квартирная собственность, каменный дом, год постройки 1987, в хорошем ...",2024-08-01 23:05:35.131443,,1,12,1987
534,3672429,"Tallinn, Kesklinn, Kitseküla, Madli tn 1-71",Tallinn,Madli tn 1,71,2,38.2,197500,5170,https://www.kv.ee/ru/madli-1-on-kui-pohjamaine-parl-oma-huvitava-fassaa-3672429.html,https://kv.img-bcg.eu/image/object/43/2446/127542446.jpg,"Maja on valmis, tule tutvuma!","Этаж 3/4, квартирная собственность, панельный дом, год постройки 2024, новый, душ, ...",2024-08-02 11:13:06.921009,0,3,4,2024
535,3640110,"Tallinn, Haabersti, Rocca Al Mare, Päevalille tn 6",Tallinn,Päevalille tn 6,,2,44.4,198000,4459,https://www.kv.ee/ru/kortermuua-kahetoaline-kodu-hinnatud-piirkonnas-ha-3640110.html,https://kv.img-bcg.eu/image/object/43/6953/121336953.jpg,ROCCA TOWERS I 14.KORRUS,"Этаж 14/18, квартирная собственность, каменный дом, год постройки 2023, новый, индукция, ...",2024-08-02 16:02:00.749149,1,14,18,2023
536,3672574,"Tallinn, Põhja-Tallinn, Kopli, Uus-Maleva tn 3",Tallinn,Uus-Maleva tn 3,,2,47.7,97900,2052,https://www.kv.ee/ru/see-kahetoaline-47-7m2ne-korte-uusmaleva-tanaval-p-3672574.html,https://kv.img-bcg.eu/image/object/43/7562/123467562.jpg,Дом меняет все!,"Этаж 3/5, частная собственность, панельный дом, год постройки 1946, в хорошем состоянии, ...",2024-08-02 16:41:56.966762,0,3,5,1946
537,3672642,"Tallinn, Kesklinn, Narva mnt 40",Tallinn,Narva mnt 40,,1,16.5,125000,7575,https://www.kv.ee/ru/ajalooliste-hoonete-rekonstrueerimisel-algab-koik-3672642.html,https://kv.img-bcg.eu/image/object/43/0257/123470257.jpg,Korter investeeringuks Tallinna ülikooli vastas,"Этаж 3/6, квартирная собственность, каменный дом, год постройки 2019, новый, индукция, ...",2024-08-02 20:42:37.258583,,3,6,2019
538,3673158,"Tallinn, Põhja-Tallinn, Suur-Patarei 5",Tallinn,Suur-Patarei 5,,3,83,375000,4518,https://www.kv.ee/ru/lvm-kinnisvaral-on-room-esitleda-teile-luksust-ja-3673158.html,https://kv.img-bcg.eu/image/object/43/2858/123512858.jpg,"Naudi luksust, modernsust ja merevaadet!","Этаж 4/4, квартирная собственность, каменный дом, год постройки 2000, готов, туалет и ...",2024-08-05 13:30:18.399918,0,4,4,2000
539,3673526,"Tallinn, Mustamäe, Aiandi 6/1",Tallinn,Aiandi 6,1,5,125.6,699000,5565,https://www.kv.ee/ru/eksklusiivne-2korruseline-korter-suure-katuseterra-3673526.html,https://kv.img-bcg.eu/image/object/43/2945/123532945.jpg,Эксклюзивная 2-этажная квартира с огромной террасой на крыше!,"Этаж 7/9, квартирная собственность, каменный дом, год постройки 2008, готов, плита с ...",2024-08-06 13:31:08.141385,0,7,9,2008
540,3673789,"Tallinn, Põhja-Tallinn, Hipodroomi, Merimetsa tee 6-94",Tallinn,Merimetsa tee 6,94,3,71.7,353900,4935,https://www.kv.ee/ru/tule-ela-oma-parimat-voimalikku-elu-hipodroomil-el-3673789.html,https://kv.img-bcg.eu/image/object/43/3191/123543191.jpg,Kauaoodatud HIPODROOMI Kvartal on lõpuks kerkimas!,"Этаж 4/5, квартирная собственность, каменный дом, год постройки 2026, новый, ...",2025-01-09 16:12:43.322561,0,4,5,2026
541,3673792,"Tallinn, Põhja-Tallinn, Hipodroomi, Merimetsa tee 6-105",Tallinn,Merimetsa tee 6,105,2,47.2,241900,5125,https://www.kv.ee/ru/elu-mida-oled-otsinud-ainulaadne-kvaliteetne-loodu-3673792.html,https://kv.img-bcg.eu/image/object/43/4081/126864081.jpg,Kauaoodatud HIPODROOMI Kvartal lõpuks kerkimas!,"Этаж 5/5, квартирная собственность, каменный дом, год постройки 2026, новый, ...",2025-01-09 16:12:43.322561,0,5,5,2026
542,3673883,"Tallinn, Haabersti, Taludevahe 57-11",Tallinn,Taludevahe 57,11,2,53.6,233800,4361,https://www.kv.ee/ru/korteri-hind-sisaldab-koogimooblit-tehnikaga-loodu-3673883.html,https://kv.img-bcg.eu/image/object/43/9969/123549969.jpg,EELREGISTREERIMISEGA KLIENDIPÄEV 9.JUULI KELL 17-19,"Этаж 3/4, квартирная собственность, каменный дом, год постройки 2025, новый, душ, ...",2024-08-07 10:07:53.752595,0,3,4,2025
543,3674630,"Tallinn, Kesklinn, Katusepapi tn 16",Tallinn,Katusepapi tn 16,,3,51.5,219000,4252,https://www.kv.ee/ru/maja-valmimisaasta-2020-sundventilatsioon-kaugkute-3674630.html,https://kv.img-bcg.eu/image/object/43/0867/123590867.jpg,Kadrioru park jalutuskäigu kaugusel,"Этаж 4/4, каменный дом, год постройки 2020, готов, электрическая плита, душ, центральное ...",2024-08-09 10:00:01.980953,,4,4,2020
544,3674648,"Tallinn, Vanalinn, Suur-Karja 12-11",Tallinn,Suur-Karja 12,11,2,48.8,336800,6901,https://www.kv.ee/ru/koik-uus-on-hasti-umber-tehtud-vana-suurkarja-tana-3674648.html,https://kv.img-bcg.eu/image/object/43/1619/123591619.jpg,Tallinna vanalinna kõige uuem hoone!,"Этаж 4/5, квартирная собственность, каменный дом, год постройки 2023, новый, душ, новый ...",2024-08-09 10:35:04.651401,0,4,5,2023
545,3674653,"Tallinn, Kesklinn, Suur-Karja 12-12",Tallinn,Suur-Karja 12,12,3,52.6,352000,6692,https://www.kv.ee/ru/tallinna-vanalinna-koige-uuem-hoone-koik-uus-on-ha-3674653.html,https://kv.img-bcg.eu/image/object/43/1696/123591696.jpg,Tallinna vanalinna kõige uuem hoone!,"Этаж 4/5, квартирная собственность, каменный дом, год постройки 2023, новый, душ, новый ...",2024-08-09 10:35:25.81156,0,4,5,2023
546,3674810,"Tallinn, Vanalinn, Pühavaimu tn",Tallinn,Pühavaimu tn,,5,145,585000,4034,https://www.kv.ee/ru/unikaalne-suure-terrassiga-korter-asub-tallinna-va-3674810.html,https://kv.img-bcg.eu/image/object/43/7825/123597825.jpg,OPEN HOUSE 19.06 at 10-14. with PRE- REGISTRATION,"Этаж 2/3, квартирная собственность, год постройки 1883, обновлённый, балкон ...",2024-08-09 15:42:47.506813,0,2,3,1883
547,3674909,"Tallinn, Kesklinn, Liivamäe 4",Tallinn,Liivamäe 4,,1,32.9,125000,3799,https://www.kv.ee/ru/muuki-on-saabunud-hubane-ja-valguskullane-renoveer-3674909.html,https://kv.img-bcg.eu/image/object/43/3648/123603648.jpg,ВАШ НОВЫЙ ДОМ ЖДЕТ ВАС!,"Этаж 7/8, квартирная собственность, панельный дом, год постройки 1978, готов, душ, ...",2024-08-09 23:30:05.107027,0,7,8,1978
548,3675080,"Tallinn, Haabersti, Õismäe tee 64",Tallinn,Õismäe tee 64,,3,65,129900,1998,https://www.kv.ee/ru/majas-on-tegutsev-ku-valisfassaadi-osa-on-soojusta-3675080.html,https://kv.img-bcg.eu/image/object/43/4237/123944237.jpg,,"Этаж 5/9, квартирная собственность, панельный дом, год постройки 1975, в хорошем ...",2025-06-09 11:46:29.241058,,5,9,1975
549,3675172,"Tallinn, Põhja-Tallinn, Kolde pst 100",Tallinn,Kolde pst 100,,2,55.4,149999,2707,https://www.kv.ee/ru/korterkorteri-uheks-eeliseks-on-mugav-planeering-k-3675172.html,https://kv.img-bcg.eu/image/object/43/8105/123628105.jpg,КВАРТИРА В САМОМ СЕРДЦЕ ПЛЯЖА ŠTROOMI! 3 БАЛКОНА!,"Этаж 2/14, квартирная собственность, год постройки 1978, в хорошем состоянии, бесплатная ...",2024-12-10 14:08:55.934237,0,2,14,1978
550,3675685,"Tallinn, Kristiine, Nõmme tee 57-2",Tallinn,Nõmme tee 57,2,3,71.9,339900,4727,https://www.kv.ee/ru/see-hubane-ja-stiilselt-sisustatud-3toaline-korter-3675685.html,https://kv.img-bcg.eu/image/object/43/8806/123658806.jpg,Korteri hind sisaldab kogu näidiskorteri mööblit!,"Этаж 1/3, год постройки 2023, новый, новый трубопровод, балкон 7.9 m², стеклопакет, ...",2024-08-13 09:17:27.941972,0,1,3,2023
551,3676156,"Tallinn, Mustamäe, Uus-mustamäe, Aiandi 18/1-3",Tallinn,Aiandi 18/1,3,2,50.4,210990,4186,https://www.kv.ee/ru/aiandi-18-neljakordse-ja-kaheksakordse-elamu-kodud-3676156.html,https://kv.img-bcg.eu/image/object/43/0325/123680325.jpg,Новый этап в продаже!,"Этаж 2/4, квартирная собственность, каменный дом, год постройки 2025, новый, балкон ...",2024-08-14 10:09:36.235959,,2,4,2025
